rID,Generic_Case_ID,Generic_Offender_ID,Charge_Number,Sentence_Year,Race,Gender,Age_Group,Offense,Offense_Type,Homicide_Type,Offense_Severity_Group,Sentence_Type,Sentence_Imposed_Months,Sentence_Suspended_Months,Sentence_to_Serve_Months,Sentence_Probation_Months,VVCA_AMT,Fine_AMT,Restitution_AMT,Fine_Suspended_AMT
7187,596978,3793552,1,2013,Black,M,18-21,Unauthorized Use of A Vehicle,Property,,M8,Short Split,12,6,6,12,100,0,0,0
7188,596978,3793552,7,2013,Black,M,18-21,Threat to Kidnap or Injure a Person,Violent,,M8,Short Split,12,6,6,12,100,0,0,0
7189,596978,3793552,9,2013,Black,M,18-21,Bail Reform Act -Felony,Other,,M9,Long Split,16,4,12,12,100,0,0,0
7190,9779520,6698102,2,2013,Black,M,18-21,Aggravated Assault Knowingly,Violent,,M6,Incarceration,48,0,48,0,100,0,0,0
7191,9779520,6698102,5,2013,Black,M,18-21,Unlawful Possession of Contraband Into Penal Institution,Other,,M8,Incarceration,12,0,12,0,100,0,0,0
7192,3780725,5853469,1,2013,Black,M,18-21,Conspiracy,Other,,M9,Incarceration,60,0,60,0,100,0,0,0
7193,3780725,5853469,2,2013,Black,M,18-21,Aggravated Assault Knowingly,Violent,,M6,Incarceration,60,0,60,0,100,0,0,0
7194,3780725,5853469,6,2013,Black,M,18-21,"Criminal Street Gang Affiliation, Felony or Violent Misdemeanor",Other,,M8,Incarceration,24,0,24,0,100,0,0,0
7195,9291959,6992818,1,2013,Other or Unknown,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,16,0,16,0,100,0,0,0
7196,592661,1799585,1,2013,Black,F,22-30,Fraud 2nd Degree $1000 or More (Felony),Other,,M9,Probation,10,10,0,36,250,0,12307,0
7197,2477221,5394678,1,2013,Black,M,22-30,First Degree Child Sex Abuse,Sex,,M3,Incarceration,192,0,192,0,100,0,0,0
7198,2477221,5394678,2,2013,Black,M,22-30,First Degree Sex Abuse- Force,Sex,,M6,Incarceration,84,0,84,0,100,0,0,0
7199,9184714,8388156,2,2013,Other or Unknown,M,41-50,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,54,0,54,0,100,0,0,0
7200,9184714,8388156,3,2013,Other or Unknown,M,41-50,Threat to Kidnap or Injure a Person,Violent,,M8,Incarceration,24,0,24,0,100,0,0,0
7201,4036117,4569394,1,2013,Black,M,41-50,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,60,0,60,0,100,0,0,0
7202,4036117,4569394,2,2013,Black,M,41-50,Threat to Kidnap or Injure a Person,Violent,,M8,Incarceration,24,0,24,0,100,0,0,0
7203,7892348,4149606,1,2013,Black,M,22-30,Carry Pistol Outside Home/Business,Weapon,,M8,Incarceration,12,0,12,0,100,0,0,0
7204,7892348,4149606,2,2013,Black,M,22-30,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,18,0,18,0,100,0,0,0
7205,8536017,1652222,1,2013,Black,M,22-30,Robbery,Violent,,M6,Incarceration,57,0,57,0,100,0,0,0
7206,6856019,813600,1,2013,Black,M,18-21,Burglary Two,Property,,M8,Incarceration,12,0,12,0,100,0,0,0
7207,2947944,9150534,1,2013,Black,M,18-21,Burglary Two,Property,,M7,Long Split,30,12,18,18,100,0,0,0
7208,4166604,9401162,1,2013,Black,M,41-50,Robbery,Violent,,M8,Incarceration,14,0,14,0,100,0,0,0
7209,1958553,5629005,1,2013,Black,M,51-60,Robbery,Violent,,M8,Probation,6,6,0,8,100,0,0,0
7210,9825126,9304048,1,2013,White,M,31-40,Assault With A Dangerous Weapon,Violent,,M8,Short Split,18,12,6,18,100,0,0,0
7211,1356078,7563011,1,2013,Black,M,18-21,Poss W/I to Dist a Controlled Substance,Drug,,D2,Probation,18,18,0,24,450,0,0,0
7212,8276354,8816226,1,2013,Other or Unknown,M,31-40,Carry Pistol Outside Home/Business,Weapon,,M8,Incarceration,20,0,20,0,100,0,0,0
7213,8276354,8816226,2,2013,Other or Unknown,M,31-40,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,35,0,35,0,100,0,0,0
7214,7095100,436491,1,2013,Black,M,18-21,Robbery,Violent,,M6,Short Split,24,24,1,24,100,0,1750,0
7215,3631274,4238845,2,2013,Black,M,22-30,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,24,0,24,0,100,0,0,0
7216,978516,193169,1,2013,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,25,0,25,0,100,0,0,0
7217,3489963,580788,1,2013,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D3,Short Split,14,8,6,24,100,0,0,0
7218,8706233,6351016,1,2013,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,6,0,6,0,100,0,0,0
7219,2308607,6144636,1,2013,Black,M,18-21,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Probation,9,9,0,12,100,0,0,0
7220,6734296,164591,2,2013,Black,M,41-50,Burglary One,Property,,M5,Incarceration,120,0,120,0,100,0,0,0
7221,6734296,164591,3,2013,Black,M,41-50,Theft First Degree,Property,,M8,Incarceration,50,0,50,0,100,0,0,0
7222,6734296,164591,4,2013,Black,M,41-50,Receiving Stolen Property $1000 or More,Property,,M9,Incarceration,30,0,30,0,100,0,0,0
7223,6734296,164591,5,2013,Black,M,41-50,Offenses Committed During Release,Other,,M9,Incarceration,28,0,28,0,100,0,0,0
7224,9533681,1349004,2,2013,Black,M,18-21,Unauthorized Use of A Vehicle,Property,,M8,Short Split,18,18,1,18,100,0,0,0
7225,7688605,5917182,1,2013,Black,F,31-40,Distribution Of a Controlled Substance,Drug,,D3,Probation,12,12,0,12,100,0,0,0
7226,8397307,4018227,1,2013,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D3,Incarceration,18,0,18,0,100,0,0,0
7227,5721961,8050462,1,2013,Black,M,41-50,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,48,0,48,0,100,0,0,0
7228,1286329,6233408,1,2013,Black,M,41-50,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,24,0,24,0,100,0,0,0
7229,3569601,6061132,2,2013,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,18,0,18,0,100,0,0,0
7230,4731341,6421034,1,2013,Black,M,18-21,Assault With A Dangerous Weapon,Violent,,M8,Incarceration,18,0,18,0,100,0,0,0
7231,4928974,584942,1,2013,Black,M,22-30,Robbery,Violent,,M6,Incarceration,40,0,40,0,1500,0,3250,0
7232,737135,681821,1,2013,Black,M,18-21,Robbery,Violent,,M6,Short Split,30,24,6,24,100,0,0,0
7233,9287035,7331371,1,2013,Black,M,18-21,Offenses Committed During Release,Other,,M9,Incarceration,6,0,6,0,100,0,0,0
7234,9287035,7331371,2,2013,Black,M,18-21,Contempt - Felony,Other,,M9,Short Split,12,12,1,24,100,0,0,0
7235,9975540,970404,1,2013,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Short Split,18,12,6,18,100,0,0,0
7236,4388013,2477334,1,2013,Black,M,22-30,Unauthorized Use of A Vehicle,Property,,M8,Short Split,14,8,6,24,100,0,0,0
7237,954426,8902509,1,2013,Black,M,18-21,Assault W/I to Commit Robbery,Violent,,M6,Incarceration,18,0,18,0,100,0,0,0
7238,954426,8902509,6,2013,Black,M,18-21,Obstructing Justice - (Harassment-Reporting),Other,,M5,Incarceration,36,0,36,0,100,0,0,0
7239,1448537,2510986,1,2013,Other or Unknown,M,31-40,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,12,0,12,0,100,0,0,0
7240,1282391,4042843,1,2013,Black,M,22-30,Carry Pistol Outside Home/Business,Weapon,,M8,Incarceration,14,0,14,0,100,0,0,0
7241,7597507,267397,1,2013,Black,M,41-50,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,24,0,24,0,1500,0,0,0
7242,7597507,267397,2,2013,Black,M,41-50,Carry Dang Weapon-Outside Home/Business,Weapon,,M8,Incarceration,36,0,36,0,1500,0,0,0
7243,4298412,9057501,1,2013,Black,M,31-40,Bail Reform Act -Felony,Other,,M9,Incarceration,18,0,18,0,100,0,0,0
7244,5550427,9810839,1,2013,Black,F,41-50,Assault With A Dangerous Weapon,Violent,,M8,Incarceration,18,0,18,0,450,0,0,0
7245,4146766,14186,1,2013,Black,M,51-60,Distribution Of a Controlled Substance,Drug,,D4,Probation,9,9,0,12,100,0,0,0
7246,4305106,5241907,1,2013,Black,M,18-21,Poss W/I to Dist a Controlled Substance,Drug,,D1,Incarceration,36,0,36,0,100,0,0,0
7247,4305106,5241907,2,2013,Black,M,18-21,Poss Firearm During Crime of Violence,Weapon,,M5,Incarceration,36,0,36,0,100,0,0,0
7248,9312676,5311245,1,2013,Black,M,41-50,Burglary Two,Property,,M7,Incarceration,36,0,36,0,100,0,0,0
7249,2024775,9140611,1,2013,Other or Unknown,M,31-40,Assault With A Dangerous Weapon,Violent,,M8,Short Split,10,10,1,12,100,0,0,0
7250,3773731,4659720,2,2013,Black,M,18-21,Unlawful Possession of Liquid PCP,Drug,,D3,Short Split,6,5,1,18,100,0,0,0
7251,8913565,1973773,1,2013,Black,M,22-30,Attempt to Commit Robbery,Violent,,M8,Incarceration,12,0,12,0,100,0,0,0
7252,8222213,683491,2,2013,Black,M,22-30,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,36,0,36,0,100,0,0,0
7253,5843809,6159396,3,2013,Black,M,41-50,Tampering With Physical Evidence,Other,,M9,Probation,6,6,0,12,100,0,0,0
7254,2984958,3643390,1,2013,Black,M,22-30,Robbery,Violent,,M6,Incarceration,40,0,40,0,100,0,0,0
7255,7113990,8449238,1,2013,Black,M,31-40,Carry Pistol Outside Home/Business,Weapon,,M8,Incarceration,10,0,10,0,450,0,0,0
7256,1562516,4217950,1,2013,Black,F,22-30,Carry Pistol W/O Lic -Outside Home/Business,Weapon,,M8,Probation,12,12,0,18,100,0,0,0
7257,9942947,187462,2,2013,Black,M,18-21,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,21,0,21,0,100,0,0,0
7258,6306380,5228868,1,2013,Black,M,41-50,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,20,0,20,0,100,0,0,0
7259,6306380,5228868,2,2013,Black,M,41-50,Unlawful Possession of Liquid PCP,Drug,,D3,Incarceration,9,0,9,0,100,0,0,0
7260,6306380,5228868,3,2013,Black,M,41-50,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,20,0,20,0,100,0,0,0
7261,6561995,8715395,2,2013,Black,M,22-30,Robbery,Violent,,M8,Long Split,24,4,20,36,100,0,610,0
7262,2488075,7354152,2,2013,Black,M,18-21,Robbery,Violent,,M6,Incarceration,48,0,48,0,100,0,0,0
7263,2488075,7354152,3,2013,Black,M,18-21,Carry Dangerous Weapon- Felony,Weapon,,M8,Incarceration,24,0,24,0,100,0,0,0
7264,3130196,8721142,2,2013,Other or Unknown,M,18-21,Unauthorized Use of A Vehicle,Property,,M8,Short Split,9,9,1,18,100,0,0,0
7265,820176,9039227,1,2013,Hispanic,M,22-30,Receiving Stolen Property $1000 or More,Property,,M9,Short Split,6,6,1,12,0,0,0,0
7266,820176,9039227,2,2013,Hispanic,M,22-30,Unauthorized Use of A Vehicle,Property,,M8,Short Split,12,6,6,12,100,0,0,0
7267,8369826,6215796,1,2013,Other or Unknown,M,18-21,Receiving Stolen Property $1000 or More,Property,,M9,Probation,6,6,0,24,0,0,0,0
7268,8369826,6215796,2,2013,Other or Unknown,M,18-21,Unauthorized Use of A Vehicle,Property,,M8,Probation,12,12,0,24,100,0,0,0
7269,326595,3831037,1,2013,Black,M,61-70,Burglary Two,Property,,M7,Incarceration,84,0,84,0,100,0,0,0
7270,484196,159866,1,2013,Black,M,41-50,Aggravated Assault Knowingly,Violent,,M6,Incarceration,40,0,40,0,100,0,0,0
7271,6771931,1208997,1,2013,Black,M,22-30,Flee Law Enforcement Officer,Other,,M8,Incarceration,10,0,10,0,100,0,0,0
7272,9979971,7742301,2,2013,Black,M,22-30,Unauthorized Use of A Vehicle,Property,,M8,Probation,13,13,0,18,100,0,0,0
7273,1850391,6785884,1,2013,Black,M,31-40,Voluntary Manslaughter,Homicide,Voluntary Manslaughter,M3,Incarceration,171,0,171,0,100,0,0,0
7274,347629,8702496,1,2013,Black,M,22-30,Distribution Of a Controlled Substance,Drug,,D4,Incarceration,28,0,28,0,100,0,0,0
7275,7257725,4400780,2,2013,Black,M,31-40,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,18,0,18,0,100,0,0,0
7276,9239370,8202070,1,2013,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D2,Incarceration,20,0,20,0,100,0,0,0
7277,2326238,6609392,1,2013,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D2,Incarceration,36,0,36,0,100,0,0,0
7278,1327583,3503951,1,2013,Black,F,22-30,Fraud 2nd Degree $1000 or More (Felony),Other,,M9,Probation,12,12,0,60,100,0,42114,0
7279,6420482,5872090,1,2013,Black,F,22-30,Prison Breach,Other,,M9,Short Split,20,20,1,12,100,0,0,0
7280,3141455,7723888,1,2013,Black,M,41-50,Unlawful Possession of Liquid PCP,Drug,,D3,Probation,12,12,0,18,100,0,0,0
7281,6735447,3181365,1,2013,Black,M,41-50,Burglary Two,Property,,M7,Incarceration,32,0,32,0,100,0,0,0
7282,1024214,1243837,1,2013,Black,M,51-60,Burglary Two,Property,,M8,Short Split,16,10,6,24,100,0,0,0
7283,747167,569329,1,2013,Black,M,22-30,Robbery,Violent,,M8,Probation,24,24,0,14,100,0,0,0
7284,1776276,9756429,1,2013,Black,M,22-30,Theft First Degree,Property,,M8,Probation,12,12,0,12,100,0,5069,0
7285,964316,5434897,1,2013,Black,M,22-30,Unlawful Possession of Liquid PCP,Drug,,D3,Incarceration,18,0,18,0,100,0,0,0
7286,2292157,9856785,1,2013,Black,M,51-60,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,36,0,36,0,100,0,0,0
7287,2292157,9856785,3,2013,Black,M,51-60,Threat to Kidnap or Injure a Person,Violent,,M8,Incarceration,16,0,16,0,100,0,0,0
7288,465550,9970578,1,2013,Black,M,22-30,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,36,0,36,0,1500,0,0,0
7289,8034041,6526835,1,2013,Black,M,18-21,Carry Pistol Outside Home/Business,Weapon,,M8,Short Split,32,26,6,24,100,0,0,0
7290,8302373,3663437,2,2013,Black,M,18-21,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,12,0,12,0,450,0,0,0
7291,2874945,4966656,1,2013,Black,M,22-30,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Short Split,24,21,3,12,100,0,0,0
7292,5149034,1372312,1,2013,Black,M,41-50,Carry Pistol Outside Home/Business,Weapon,,M8,Incarceration,60,0,60,0,100,0,0,0
7293,5149034,1372312,2,2013,Black,M,41-50,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,60,0,60,0,100,0,0,0
7294,7186460,392306,1,2013,Black,M,18-21,Attempt to Commit Robbery,Violent,,M8,Short Split,15,10,5,14,100,0,0,0
7295,4547034,405667,1,2013,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Probation,14,14,0,36,100,0,0,0
7296,5918130,604127,1,2013,Black,M,18-21,Receiving Stolen Property $1000 or More,Property,,M9,Incarceration,14,0,14,0,100,0,736.18,0
7297,5918130,604127,2,2013,Black,M,18-21,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,14,0,14,0,100,0,0,0
7298,9471279,6651686,2,2013,Black,M,31-40,Unlawful Possession of Liquid PCP,Drug,,D3,Long Split,20,10,10,18,100,0,0,0
7299,1113986,1578305,1,2013,Black,M,51-60,Assault With A Dangerous Weapon,Violent,,M8,Incarceration,16,0,16,0,100,0,0,0
7300,8910678,4097726,1,2013,Black,M,51-60,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,22,0,22,0,750,0,0,0
7301,7334948,71418,1,2013,Black,F,31-40,Prison Breach,Other,,M9,Short Split,5,2,3,12,100,0,0,0
7302,2283396,9151873,1,2013,Black,M,51-60,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,24,0,24,0,100,0,0,0
7303,5112442,7770781,2,2013,Black,M,18-21,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,17,0,17,0,100,0,0,0
7304,1211416,6253539,2,2013,Black,M,22-30,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,30,0,30,0,100,0,0,0
7305,4676753,6651686,1,2013,Black,M,31-40,Kidnapping,Violent,,M8,Incarceration,20,0,20,0,100,0,0,0
7306,4997284,9006281,1,2013,Other or Unknown,M,22-30,Assault With A Dangerous Weapon,Violent,,M6,Short Split,36,30,6,24,100,0,0,0
7307,930843,679085,1,2013,Black,M,41-50,Unlawful Possession of Liquid PCP,Drug,,D4,Incarceration,18,0,18,0,100,0,0,0
7308,9443899,8924444,1,2013,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D2,Short Split,15,12,3,18,100,0,0,0
7309,8669806,3668868,4,2013,Black,M,31-40,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,72,0,72,0,100,0,1000,0
7310,8669806,3668868,6,2013,Black,M,31-40,Impersonating Public Official,Other,,M9,Incarceration,72,0,72,0,100,0,0,0
7311,5675007,1114084,2,2013,Black,M,41-50,Unlawful Possession of Liquid PCP,Drug,,D4,Probation,18,18,0,24,100,0,0,0
7312,8376180,1737610,1,2013,Black,M,22-30,Carry Pistol Outside Home/Business,Weapon,,M8,Probation,12,12,0,24,450,0,0,0
7313,4226637,6226212,1,2013,Black,F,31-40,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,40,0,40,0,100,0,0,0
7314,6865450,8624352,1,2013,Black,M,31-40,Poss W/I to Dist a Controlled Substance,Drug,,D2,Short Split,16,16,1,12,100,0,0,0
7315,340940,9965089,1,2013,Black,M,22-30,Flee Law Enforcement Officer,Other,,M8,Incarceration,23,0,23,0,100,0,0,0
7316,8351256,9014474,1,2013,Black,M,31-40,Distribution Of a Controlled Substance,Drug,,D3,Long Split,24,12,12,18,100,0,0,0
7317,2993151,8357920,1,2013,Black,M,41-50,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,12,0,12,0,100,0,0,0
7318,373689,72342,2,2013,Black,M,41-50,Burglary Two,Property,,M7,Incarceration,30,0,30,0,100,0,0,0
7319,3550464,3649509,1,2013,Black,M,31-40,Threat to Kidnap or Injure a Person,Violent,,M8,Incarceration,32,0,32,0,100,0,0,0
7320,2462053,349125,1,2013,Black,M,61-70,Soliciting Murder,Homicide,Murder II,M4,Incarceration,48,0,48,0,100,0,0,0
7321,2666841,5730608,2,2013,Black,M,31-40,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,10,0,10,0,100,0,0,0
7322,2666841,5730608,7,2013,Black,M,31-40,Flee Law Enforcement Officer,Other,,M8,Incarceration,10,0,10,0,100,0,0,0
7323,2768977,3886312,1,2013,Black,M,15-17,Burglary Two,Property,,M7,Short Split,30,24,6,24,250,0,0,0
7324,2768977,3886312,2,2013,Black,M,15-17,Burglary Two,Property,,M7,Short Split,30,24,6,24,250,0,0,0
7325,4687781,2672581,1,2013,Black,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Incarceration,14,0,14,0,100,0,0,0
7326,4687781,2672581,2,2013,Black,M,22-30,Destruction of Property $1000 or More,Property,,M8,Incarceration,14,0,14,0,100,0,0,0
7327,4649103,405667,1,2013,Black,M,22-30,Robbery,Violent,,M6,Incarceration,48,0,48,0,100,0,0,0
7328,3429355,1169603,2,2013,Black,M,18-21,Aggravated Assault Knowingly,Violent,,M6,Incarceration,48,0,48,0,100,0,0,0
7329,3429355,1169603,8,2013,Black,M,18-21,Obstruction Justice (Due Administration),Other,,M5,Incarceration,36,0,36,0,100,0,0,0
7330,3429355,1169603,10,2013,Black,M,18-21,"Criminal Street Gang Affiliation, Felony or Violent Misdemeanor",Other,,M8,Incarceration,24,0,24,0,100,0,0,0
7331,6056951,6637224,1,2013,Black,M,22-30,Robbery,Violent,,M6,Incarceration,32,0,32,0,100,0,0,0
7332,2058167,1680079,1,2013,Black,F,41-50,Voluntary Manslaughter,Homicide,Voluntary Manslaughter,M3,Incarceration,180,0,180,0,100,0,0,0
7333,2058167,1680079,2,2013,Black,F,41-50,Assault with Significant Bodily Injury,Violent,,M8,Incarceration,12,0,12,0,100,0,0,0
7334,9200855,6130527,1,2013,Black,F,41-50,Prisoner Escape,Other,,M9,Incarceration,3,0,3,0,100,0,0,0
7335,7956928,8055548,1,2013,Black,M,31-40,Unlawful Possession of Liquid PCP,Drug,,D4,Short Split,10,9,1,12,100,0,0,0
7336,7748490,2992238,1,2013,Black,M,41-50,Carry Pistol Outside Home/Business,Weapon,,M8,Short Split,14,10,3,24,100,0,0,0
7337,7529231,4412940,1,2013,Other or Unknown,M,51-60,Burglary Two,Property,,M8,Short Split,24,24,1,24,100,0,0,0
7338,1999008,5758009,2,2013,Hispanic,M,18-21,Threat to Kidnap or Injure a Person,Violent,,M8,Short Split,24,20,4,12,100,0,0,0
7339,7574523,3519196,2,2013,Black,F,31-40,Arson,Property,,M6,Long Split,30,12,18,12,100,0,0,0
7340,7574523,3519196,4,2013,Black,F,31-40,Threat to Kidnap or Injure a Person,Violent,,M8,Incarceration,12,0,12,0,100,0,0,0
7341,7574523,3519196,5,2013,Black,F,31-40,Contempt - Felony,Other,,M9,Incarceration,3,0,3,0,100,0,0,0
7342,8881898,110661,1,2013,Black,M,22-30,Assault with Significant Bodily Injury,Violent,,M8,Short Split,14,14,1,12,100,0,0,0
7343,44552,7946268,1,2013,White,M,31-40,Credit Card Fraud-Fel,Other,,M9,Long Split,24,9,15,18,100,0,12632,0
7344,3036584,8669450,3,2013,Black,M,41-50,Theft First Degree,Property,,M8,Incarceration,32,0,32,0,100,0,0,0
7345,3036584,8669450,4,2013,Black,M,41-50,Unauthorized Use of A Vehicle,Property,,M8,Incarceration,32,0,32,0,100,0,0,0
7346,7933336,3520370,1,2013,Black,M,22-30,Prison Breach,Other,,M9,Short Split,8,4,4,12,100,0,78.99,0
7347,1234998,5872759,1,2013,Black,M,22-30,Receiving Stolen Property $1000 or More,Property,,M9,Incarceration,5,0,5,0,100,0,0,0
7348,1234998,5872759,2,2013,Black,M,22-30,Unauthorized Use of A Vehicle,Property,,M8,Short Split,18,13,5,18,100,0,0,0
7349,7960284,4178359,1,2013,Other or Unknown,M,41-50,Fraud 1st Deg $1000 or More,Other,,M9,Short Split,12,11,1,36,100,0,122580,0
7350,6251139,5025650,1,2013,Black,M,41-50,Flee Law Enforcement Officer,Other,,M8,Incarceration,22,0,22,0,100,0,300,0
7351,7567522,2287787,1,2013,White,M,31-40,Burglary Two,Property,,M8,Probation,15,15,0,18,100,0,600,0
7352,6434285,3582434,2,2013,Black,M,18-21,Unlawful Possession of Liquid PCP,Drug,,D3,Short Split,17,17,1,24,100,0,0,0
7353,9629009,6626042,1,2013,Black,M,22-30,Carry Pistol Outside Home/Business,Weapon,,M8,Incarceration,60,0,60,0,150,0,0,0
7354,9629009,6626042,2,2013,Black,M,22-30,Unlawful Possession of a Firearm (Prior Conviction),Weapon,,M7,Incarceration,60,0,60,0,150,0,0,0
7355,2212299,3642667,1,2013,Black,M,15-17,Aggravated Aslt-Grave Risk,Violent,,M4,Incarceration,96,0,96,0,100,0,0,0
7356,3465594,9667513,1,2013,Black,M,61-70,Assault with Significant Bodily Injury,Violent,,M8,Short Split,12,6,6,18,100,0,0,0
7357,7872742,6277496,1,2013,White,M,61-70,Pandering,Sex,,M9,Short Split,16,12,3,24,100,0,0,0
7358,9489543,5038622,1,2013,Black,M,18-21,Assault With A Dangerous Weapon,Violent,,M6,Incarceration,40,0,40,0,100,0,53,0
7359,7553101,7041066,5,2013,Black,M,18-21,Carry Pistol Outside Home/Business,Weapon,,M8,Incarceration,15,0,15,0,150,0,0,0
7360,3199714,2305645,3,2013,White,M,22-30,Poss W/I to Dist a Controlled Substance,Drug,,D3,Short Split,12,11,1,12,100,0,0,0
7361,9046616,523775,1,2013,Black,M,18-21,Carry Pistol Outside Home/Business,Weapon,,M8,Short Split,12,8,3,24,100,0,0,0
7362,6987165,3000727,2,2013,Black,M,18-21,Carry Pistol W/O Lic -Prior Fel/CPOWL,Weapon,,M8,Short Split,12,8,4,18,100,0,0,0
7363,2068231,6321766,1,2013,Black,M,18-21,Carry Pistol Outside Home/Business,Weapon,,M8,Incarceration,14,0,14,0,100,0,0,0
7364,507642,2720890,1,2013,Black,M,18-21,Carry Pistol Outside Home/Business,Weapon,,M8,Probation,24,24,0,12,100,0,0,0
7365,3424869,3483949,1,2013,Black,M,18-21,Burglary Two,Property,,M8,Incarceration,16,0,16,0,100,0,0,0
